cultivo_id,tipo_suelo_id,temperatura,humedad,ph,nitrogeno,fosforo,potasio,materia_organica,conductividad_electrica,fertilizante_codigo,cantidad_kg
10.0,4.0,10.46,63.99,6.01,74.67,63.41,145.6,3.601,3.52,NPK-15-15-15,212.8
10.0,8.0,11.57,79.72,5.69,18.95,9.15,206.26,1.725,1.471,DAP-18-46,143.6
9.0,3.0,20.79,82.79,6.06,19.88,20.14,387.23,1.444,0.222,UREA-46,211.4
6.0,4.0,23.31,81.88,4.9,74.94,56.02,30.0,0.812,0.809,KCL-60,172.2
7.0,6.0,14.15,74.02,5.79,71.16,13.52,293.78,4.144,1.21,DAP-18-46,150.4
5.0,6.0,17.19,95.0,7.37,35.47,16.25,193.24,2.33,0.1,SA-21,207.7
1.0,6.0,20.57,65.56,7.4,21.66,40.75,244.69,1.493,3.849,UREA-46,232.5
10.0,5.0,25.21,54.9,5.19,34.79,150.0,246.46,2.004,0.561,UREA-46,228.4
5.0,3.0,17.68,89.58,6.7,31.77,6.33,164.37,3.408,2.005,DAP-18-46,148.8
3.0,7.0,11.56,73.78,6.13,27.27,17.22,119.21,1.182,2.439,DAP-18-46,159.1
1.0,7.0,29.82,46.31,6.24,172.95,10.23,314.72,3.142,0.344,DAP-18-46,170.6
1.0,4.0,23.19,90.06,7.45,78.07,2.96,34.93,6.552,1.044,KCL-60,153.9
8.0,4.0,29.31,52.31,6.1,49.27,8.08,269.95,4.055,0.1,DAP-18-46,237.7
3.0,6.0,19.61,60.16,5.97,50.83,4.11,30.0,2.79,1.118,KCL-60,192.3
11.0,1.0,22.69,85.59,8.3,10.18,57.16,184.27,6.811,1.008,UREA-46,230.3
12.0,3.0,21.13,58.67,6.11,37.86,11.48,94.67,1.195,4.19,KNO3-13-46,51.1
1.0,7.0,17.75,38.57,5.91,22.96,6.54,177.89,1.069,0.506,DAP-18-46,222.2
11.0,3.0,12.0,60.47,6.86,50.96,93.23,181.07,2.646,0.888,UREA-46,199.9
3.0,1.0,14.55,59.26,4.92,30.78,128.16,233.68,3.332,2.578,NPK-15-15-15,386.0
3.0,2.0,26.91,95.0,6.83,45.12,22.27,112.15,6.362,0.402,SA-21,185.1
5.0,5.0,14.31,35.25,7.14,67.32,27.89,170.96,3.148,5.284,DAP-18-46,187.0
7.0,7.0,10.45,84.07,6.29,17.35,85.41,275.71,3.268,2.508,UREA-46,186.7
5.0,6.0,25.71,56.72,6.27,50.83,78.46,232.42,6.374,1.686,SA-21,208.0
12.0,2.0,21.99,71.15,6.88,25.07,6.26,220.17,1.229,2.291,DAP-18-46,211.3
5.0,3.0,12.11,59.86,5.29,45.94,19.07,115.44,1.155,1.326,HUMUS-ORG,2583.8
3.0,1.0,25.31,74.2,5.87,12.31,29.02,204.48,1.852,1.14,UREA-46,248.7
7.0,4.0,17.98,65.41,5.91,72.31,77.48,135.28,3.159,0.493,UREA-46,219.6
12.0,8.0,25.79,23.19,6.27,46.94,15.22,175.62,3.745,0.1,DAP-18-46,117.5
6.0,5.0,17.71,86.57,4.85,77.12,25.27,298.14,1.907,0.349,DAP-18-46,242.2
3.0,7.0,29.12,20.0,7.48,16.22,48.17,236.56,1.492,0.79,UREA-46,134.7
5.0,2.0,19.63,91.6,5.95,60.39,31.85,124.88,2.04,0.595,NPK-15-15-15,396.0
1.0,7.0,18.11,38.89,7.06,13.72,24.02,152.99,0.915,1.647,UREA-46,139.9
3.0,8.0,31.46,66.32,7.29,7.04,53.14,224.12,1.774,2.055,UREA-46,120.1
10.0,5.0,22.61,46.03,6.38,29.27,18.35,304.88,2.275,6.098,DAP-18-46,241.0
1.0,2.0,15.97,74.5,5.11,177.87,5.6,138.07,1.132,0.426,HUMUS-ORG,3919.0
3.0,2.0,25.61,70.19,5.68,110.67,41.68,318.06,0.618,1.301,KNO3-13-46,126.6
5.0,5.0,10.88,89.43,4.48,30.61,51.18,278.57,1.926,1.765,UREA-46,221.7
2.0,5.0,21.62,65.98,5.85,44.06,13.05,112.92,0.881,0.714,SA-21,284.6
5.0,6.0,28.78,92.87,6.95,27.3,11.2,294.32,3.561,1.266,SA-21,157.7
8.0,7.0,18.39,38.03,5.59,50.67,6.74,324.65,3.727,2.338,DAP-18-46,113.4
10.0,5.0,9.94,66.27,4.58,8.32,17.03,126.63,6.061,5.188,UREA-46,242.3
4.0,5.0,31.37,67.14,6.76,25.95,28.75,122.26,3.366,1.692,UREA-46,176.0
2.0,3.0,8.26,26.21,6.88,26.9,53.48,254.36,1.981,2.147,NIT-27,165.0
5.0,2.0,16.28,56.27,5.84,18.55,30.69,199.98,7.031,2.3,NPK-15-15-15,332.0
12.0,4.0,23.39,56.82,6.1,14.84,44.56,292.13,3.39,3.692,UREA-46,181.2
8.0,8.0,11.89,45.3,5.98,24.17,1.0,30.0,3.149,0.955,DAP-18-46,121.5
1.0,3.0,22.93,94.91,5.63,125.89,27.88,230.29,3.862,2.278,UREA-46,159.6
6.0,5.0,21.36,46.03,6.49,83.11,61.64,143.21,1.042,0.8,DAP-18-46,183.7
5.0,4.0,8.33,87.08,6.79,26.66,6.51,349.37,0.963,0.593,DAP-18-46,145.5
10.0,3.0,27.34,69.98,7.31,16.89,24.08,259.28,3.475,1.958,UREA-46,197.7
7.0,1.0,24.52,82.0,6.34,100.85,150.0,285.76,0.706,1.946,KNO3-13-46,120.9
8.0,6.0,20.08,49.77,7.11,17.03,31.26,203.37,3.192,3.898,UREA-46,245.4
12.0,1.0,14.84,85.04,6.32,14.04,21.45,128.58,1.82,1.731,UREA-46,190.4
4.0,5.0,17.32,77.27,6.91,104.34,3.57,86.3,1.925,0.278,DAP-18-46,174.4
10.0,5.0,30.61,64.4,6.34,98.26,7.65,198.18,1.811,0.587,DAP-18-46,187.8
8.0,8.0,9.82,90.41,6.52,24.5,14.2,265.13,2.419,1.57,DAP-18-46,152.2
12.0,3.0,21.45,57.88,5.93,77.77,40.33,158.88,1.078,2.211,KNO3-13-46,146.5
5.0,6.0,22.32,45.35,6.35,18.6,67.76,54.28,5.092,0.865,SA-21,197.7
7.0,4.0,16.6,86.39,5.92,128.72,12.11,93.54,0.704,0.635,DAP-18-46,241.1
3.0,5.0,21.92,73.67,5.39,105.02,40.41,155.41,2.928,0.816,DAP-18-46,175.6
3.0,4.0,23.86,61.33,5.47,66.31,21.15,102.98,2.537,1.381,DAP-18-46,245.2
3.0,1.0,9.78,59.52,7.36,19.52,11.43,76.19,4.104,1.876,NPK-15-15-15,315.6
9.0,5.0,15.68,55.99,5.57,28.87,9.31,234.67,2.635,0.141,DAP-18-46,233.5
11.0,5.0,21.88,48.08,6.33,31.69,13.73,204.87,7.143,2.043,DAP-18-46,136.2
8.0,2.0,13.16,72.62,6.86,42.21,11.27,95.34,2.483,0.611,NPK-15-15-15,307.6
2.0,5.0,18.9,44.36,6.58,25.55,17.75,307.53,3.733,1.055,SA-21,268.6
12.0,1.0,27.45,91.3,7.26,4.19,19.62,155.42,2.301,1.97,UREA-46,102.9
9.0,7.0,13.57,49.38,6.27,33.09,16.67,153.72,5.726,1.167,HUMUS-ORG,2732.7
8.0,3.0,28.39,60.88,5.62,56.55,27.56,232.65,4.47,0.978,KCL-60,207.3
5.0,8.0,12.08,49.85,7.72,12.24,67.11,70.99,0.624,1.588,UREA-46,206.3
12.0,3.0,10.71,50.28,7.05,125.83,9.63,194.08,2.137,0.191,KNO3-13-46,115.3
9.0,1.0,20.03,63.76,7.4,36.45,29.19,131.43,5.267,1.062,DAP-18-46,172.1
5.0,4.0,24.05,53.89,7.02,123.82,33.3,228.2,1.292,2.025,DAP-18-46,216.8
5.0,7.0,24.74,44.16,7.17,30.47,24.25,156.76,0.99,0.121,DAP-18-46,192.7
1.0,1.0,28.08,59.59,5.76,16.89,15.78,83.16,3.76,1.416,NPK-15-15-15,170.3
10.0,1.0,22.47,64.29,7.11,57.77,11.2,254.15,3.34,0.236,DAP-18-46,138.7
8.0,8.0,17.98,28.71,7.52,30.12,2.23,327.94,1.545,0.148,MAP-12-61,102.0
5.0,8.0,17.35,77.65,6.34,14.47,25.81,139.52,1.466,0.919,UREA-46,208.2
9.0,8.0,23.12,59.21,6.63,31.31,11.47,141.39,0.904,0.994,DAP-18-46,119.9
10.0,2.0,24.07,63.19,6.67,55.56,28.01,221.77,6.303,0.422,DAP-18-46,184.1
1.0,8.0,19.9,46.65,6.76,147.54,76.33,139.19,2.557,1.326,DAP-18-46,199.3
9.0,3.0,12.55,69.25,7.85,31.54,8.37,51.21,1.139,1.746,KCL-60,258.9
2.0,2.0,31.03,58.63,6.28,13.27,12.1,284.45,2.527,0.52,UREA-46,193.1
7.0,2.0,20.64,50.18,5.98,76.64,28.53,327.1,1.762,1.758,NPK-15-15-15,335.0
2.0,4.0,16.54,90.26,6.24,25.12,29.16,42.34,3.747,2.237,NPK-15-15-15,312.2
1.0,8.0,13.86,62.02,6.62,50.82,8.57,171.15,1.003,1.004,DAP-18-46,151.7
6.0,1.0,8.91,71.92,5.97,200.0,7.7,218.47,2.442,0.126,DAP-18-46,215.0
10.0,3.0,22.84,66.62,6.19,22.45,44.42,105.04,5.039,2.301,UREA-46,141.1
1.0,3.0,16.41,20.0,6.04,32.36,24.18,286.59,1.156,1.632,UREA-46,219.6
11.0,5.0,12.24,72.12,6.81,105.6,28.76,215.85,8.458,1.01,DAP-18-46,184.2
10.0,7.0,17.2,51.77,6.74,102.02,3.39,185.4,1.06,3.457,HUMUS-ORG,3490.4
7.0,3.0,17.22,52.75,5.46,27.73,7.26,185.1,4.887,5.511,DAP-18-46,226.8
11.0,7.0,21.75,95.0,7.31,16.23,10.09,95.7,4.758,0.422,NPK-15-15-15,342.7
10.0,7.0,14.46,54.5,6.32,27.86,58.02,49.93,3.047,3.149,HUMUS-ORG,3573.9
1.0,5.0,15.59,78.97,6.11,67.48,10.97,305.76,7.097,0.506,DAP-18-46,141.8
3.0,5.0,25.91,50.64,7.35,82.09,69.95,176.73,1.107,1.88,DAP-18-46,180.1
10.0,5.0,26.97,62.8,6.33,71.18,8.47,324.87,1.643,0.1,DAP-18-46,155.4
1.0,7.0,14.67,56.18,8.5,22.27,26.94,254.89,5.369,3.932,UREA-46,113.9
5.0,4.0,33.1,52.68,4.57,47.1,2.74,119.04,14.401,0.1,DAP-18-46,195.9
6.0,7.0,11.23,90.49,7.9,138.56,109.76,166.39,1.399,0.697,DAP-18-46,124.7
3.0,4.0,18.88,95.0,5.74,21.65,113.28,263.36,6.631,0.629,UREA-46,200.2
2.0,5.0,27.52,47.57,5.26,39.6,104.03,173.92,6.644,0.439,SA-21,230.4
8.0,1.0,12.48,65.74,8.03,8.31,23.29,30.0,3.488,0.623,UREA-46,109.7
12.0,6.0,7.06,72.38,4.84,17.89,53.32,304.07,1.732,1.754,UREA-46,139.9
9.0,7.0,14.43,55.28,6.17,35.33,35.19,132.96,1.155,3.327,HUMUS-ORG,2614.2
10.0,5.0,22.35,63.41,5.11,40.12,23.67,322.27,0.625,1.478,HUMUS-ORG,4799.1
3.0,3.0,16.31,66.02,7.18,80.64,26.06,204.19,3.049,4.601,NPK-15-15-15,190.5
7.0,5.0,23.88,55.03,6.61,60.83,23.35,106.33,0.778,3.324,DAP-18-46,165.3
9.0,1.0,13.96,71.63,6.95,75.18,22.63,125.37,1.163,1.087,DAP-18-46,209.3
4.0,8.0,24.46,95.0,7.34,19.25,42.21,254.72,2.263,0.755,UREA-46,159.2
4.0,4.0,24.96,38.12,8.5,18.72,63.35,172.63,3.609,1.633,SA-21,342.6
9.0,3.0,17.25,63.81,6.85,161.11,32.72,161.38,1.045,0.575,DAP-18-46,176.3
12.0,3.0,21.03,59.33,6.84,20.98,3.41,40.1,6.151,0.588,DAP-18-46,156.9
9.0,2.0,12.4,59.41,6.32,32.95,24.37,220.21,1.673,3.729,NPK-12-24-12,164.9
6.0,1.0,24.91,70.28,5.52,16.15,14.0,164.73,0.655,0.404,DAP-18-46,139.9
10.0,6.0,13.41,51.03,6.93,31.7,53.85,134.09,1.5,1.41,UREA-46,155.1
6.0,8.0,27.93,32.49,5.76,43.69,52.33,126.45,5.168,2.58,UREA-46,197.6
3.0,5.0,22.14,80.29,5.11,23.97,10.28,30.0,8.488,4.808,DAP-18-46,215.4
11.0,8.0,12.5,37.19,6.92,17.94,34.03,199.88,1.429,0.375,UREA-46,158.5
12.0,7.0,27.85,65.79,5.04,51.14,50.1,125.38,5.88,2.184,DAP-18-46,105.1
6.0,2.0,12.13,70.98,5.27,17.68,59.75,225.43,1.175,0.46,HUMUS-ORG,2676.0
11.0,3.0,11.51,34.05,6.76,14.61,22.03,237.58,0.678,0.764,UREA-46,128.0
1.0,2.0,30.21,69.78,6.33,17.54,34.52,221.93,1.655,1.256,NPK-12-24-12,258.7
7.0,1.0,24.76,71.37,5.52,47.19,2.2,111.92,0.543,0.327,DAP-18-46,159.4
7.0,2.0,11.47,95.0,6.98,19.16,16.31,322.01,2.532,2.762,NPK-15-15-15,201.7
11.0,6.0,16.23,74.93,6.45,118.97,30.11,170.37,1.479,5.782,DAP-18-46,112.8
11.0,1.0,10.68,50.47,6.36,35.76,14.46,253.22,0.553,0.756,UREA-46,233.5
2.0,2.0,10.46,51.01,5.86,76.77,7.1,178.01,4.301,0.1,UREA-46,146.2
8.0,5.0,8.39,53.03,6.98,152.69,16.64,305.17,4.326,1.793,DAP-18-46,236.1
1.0,3.0,17.24,91.52,6.26,28.12,30.15,94.51,2.025,1.452,UREA-46,135.9
5.0,3.0,20.19,59.93,4.81,11.35,27.69,203.26,3.18,0.483,UREA-46,223.0
6.0,4.0,18.08,66.18,7.35,48.5,6.46,116.1,2.876,0.634,NPK-10-26-26,146.4
5.0,5.0,17.51,85.54,6.73,97.25,10.34,277.25,1.161,5.469,DAP-18-46,185.6
10.0,7.0,15.56,80.77,4.02,65.72,23.81,272.96,1.135,2.423,HUMUS-ORG,2267.7
3.0,4.0,15.81,40.72,7.26,53.34,10.64,155.79,3.278,0.757,DAP-18-46,119.9
3.0,1.0,24.86,50.21,5.3,23.14,52.46,161.29,3.436,1.411,NPK-15-15-15,400.0
2.0,5.0,28.94,51.78,6.25,29.46,13.29,142.51,1.697,0.507,SA-21,311.2
1.0,4.0,23.94,69.48,4.79,34.02,35.87,180.66,0.704,1.917,HUMUS-ORG,3199.9
5.0,4.0,23.96,95.0,6.54,7.49,33.58,196.58,0.809,0.91,UREA-46,164.3
7.0,6.0,21.91,86.29,5.92,108.53,31.32,195.56,2.552,1.366,DAP-18-46,151.9
7.0,3.0,21.7,31.28,5.49,31.63,10.22,229.34,2.775,0.459,DAP-18-46,138.7
3.0,8.0,16.82,78.55,5.76,14.54,43.88,430.77,1.294,0.113,UREA-46,172.4
6.0,7.0,19.51,33.38,6.09,11.86,4.79,200.52,7.125,0.951,DAP-18-46,227.8
5.0,3.0,23.72,61.81,6.47,76.86,25.54,240.44,0.924,0.393,DAP-18-46,174.0
2.0,4.0,23.2,29.85,5.65,99.37,81.86,165.29,1.025,1.94,NPK-15-15-15,260.3
9.0,1.0,13.11,51.5,6.13,32.45,87.4,208.27,4.505,0.295,UREA-46,111.7
11.0,1.0,19.96,70.13,5.88,59.77,43.2,145.37,3.113,1.816,UREA-46,175.5
8.0,3.0,20.51,82.89,6.31,64.52,34.51,183.64,1.6,0.158,KCL-60,160.1
10.0,3.0,9.93,61.2,5.02,77.1,16.47,148.83,2.548,3.275,DAP-18-46,161.9
4.0,7.0,13.66,65.18,5.81,75.22,36.23,112.02,7.718,0.135,DAP-18-46,182.1
7.0,5.0,12.35,81.04,6.07,26.84,11.9,134.87,7.08,0.288,DAP-18-46,232.4
4.0,2.0,20.84,84.84,5.61,131.22,2.16,236.2,1.905,1.413,UREA-46,236.3
2.0,6.0,19.26,90.9,7.18,17.05,19.82,232.37,4.594,1.0,UREA-46,225.2
9.0,8.0,28.75,90.3,6.07,28.16,9.23,239.21,1.846,2.396,DAP-18-46,124.3
4.0,6.0,6.36,66.0,6.55,44.47,35.28,205.21,0.503,1.133,DAP-18-46,132.2
1.0,1.0,21.93,57.64,5.43,40.49,54.26,242.36,4.923,1.812,NPK-15-15-15,397.5
6.0,5.0,27.84,68.92,7.94,21.42,7.41,44.7,7.914,1.805,DAP-18-46,141.5
1.0,8.0,21.88,79.02,4.7,115.65,51.78,147.53,1.296,0.373,HUMUS-ORG,3623.8
9.0,3.0,22.1,76.38,4.48,63.86,39.14,262.4,1.046,1.778,HUMUS-ORG,2805.6
6.0,5.0,20.95,32.6,5.88,86.47,36.46,225.15,0.777,0.844,DAP-18-46,217.9
10.0,7.0,24.79,47.14,5.82,6.2,37.52,259.78,0.566,0.368,UREA-46,165.8
1.0,8.0,23.15,64.86,5.87,27.2,25.58,209.38,4.557,1.413,DAP-18-46,247.1
8.0,6.0,12.72,76.24,6.14,52.95,6.0,151.5,13.441,0.642,DAP-18-46,214.1
8.0,6.0,10.01,61.54,5.51,105.62,21.83,203.34,0.864,2.658,DAP-18-46,140.7
6.0,3.0,22.4,69.8,7.28,55.81,9.45,164.65,3.846,0.796,KNO3-13-46,123.5
1.0,1.0,19.02,79.53,7.13,10.64,63.73,192.34,1.221,1.781,UREA-46,221.4
8.0,1.0,13.9,49.13,4.71,73.53,16.27,267.86,0.602,0.1,HUMUS-ORG,3940.2
6.0,1.0,26.67,68.84,6.48,41.29,22.97,199.58,3.052,0.119,DAP-18-46,195.3
9.0,3.0,14.44,61.35,5.24,27.84,41.78,162.64,0.884,2.517,HUMUS-ORG,3812.9
3.0,4.0,9.61,86.12,5.45,54.34,7.07,190.98,1.17,2.259,HUMUS-ORG,2880.3
11.0,8.0,12.52,75.42,7.14,30.7,32.47,247.06,6.772,1.243,UREA-46,153.3
2.0,7.0,24.72,56.39,6.46,20.63,49.72,100.32,7.307,0.1,UREA-46,101.7
12.0,2.0,9.93,82.13,5.67,18.51,18.58,281.19,2.707,3.104,NPK-15-15-15,227.2
2.0,8.0,16.05,72.12,6.08,29.05,21.99,199.46,1.502,2.846,DAP-18-46,114.0
2.0,3.0,17.11,54.05,5.97,60.92,14.22,133.32,5.002,0.79,NIT-27,154.1
8.0,5.0,14.4,75.23,6.21,73.54,22.64,97.05,2.194,1.094,DAP-18-46,231.8
6.0,7.0,6.14,27.65,8.5,140.76,31.96,38.35,2.967,1.532,KCL-60,217.1
11.0,6.0,13.02,31.56,6.79,15.47,2.34,173.75,7.427,0.1,DAP-18-46,161.9
11.0,5.0,13.28,60.98,6.18,8.54,22.69,55.12,1.62,2.787,UREA-46,207.5
7.0,3.0,12.8,70.02,5.54,14.82,25.16,199.86,12.057,0.822,UREA-46,114.6
6.0,2.0,19.97,66.03,6.75,33.98,25.09,180.01,1.646,2.991,NPK-10-26-26,104.4
8.0,7.0,32.8,69.56,5.72,28.25,36.26,248.48,1.545,11.26,UREA-46,227.3
9.0,7.0,14.38,47.17,7.25,69.48,54.55,55.48,1.333,0.173,KCL-60,236.8
2.0,1.0,25.12,89.21,5.89,72.66,150.0,229.7,3.213,0.822,KNO3-13-46,123.1
2.0,8.0,25.22,74.61,5.28,42.06,12.19,176.76,1.706,2.482,DAP-18-46,181.4
8.0,3.0,6.96,60.21,4.0,114.59,8.62,215.78,8.5,0.293,KCL-60,206.3
10.0,4.0,11.55,64.96,8.5,161.75,28.67,115.86,0.843,2.119,NPK-15-15-15,322.7
4.0,1.0,6.8,58.82,6.3,64.92,14.66,157.02,1.06,3.058,UREA-46,126.9
1.0,4.0,31.14,79.28,5.86,46.92,86.06,113.78,3.6,2.212,NPK-15-15-15,253.7
2.0,3.0,22.08,85.02,6.66,15.42,55.97,298.25,3.07,0.165,NIT-27,84.8
4.0,6.0,14.33,87.81,5.75,16.29,43.41,159.07,1.846,3.307,UREA-46,247.5
6.0,2.0,23.43,80.7,5.81,38.73,14.4,195.22,2.698,0.49,NPK-10-26-26,170.0
11.0,3.0,8.78,77.04,4.0,24.12,2.14,212.31,3.203,0.577,DAP-18-46,164.7
8.0,5.0,18.02,69.4,6.23,89.58,39.73,214.11,3.18,2.181,DAP-18-46,185.9
10.0,7.0,16.6,40.83,4.62,52.16,18.96,133.32,2.507,4.592,HUMUS-ORG,3077.9
12.0,4.0,6.32,76.11,6.84,11.62,19.31,201.68,2.333,1.292,UREA-46,211.4
7.0,8.0,21.49,33.92,5.92,27.87,104.91,105.19,0.515,1.871,UREA-46,129.6
7.0,2.0,24.96,52.45,5.98,8.56,96.14,233.21,3.134,0.234,UREA-46,189.2
8.0,3.0,28.18,95.0,6.79,17.71,9.16,209.28,14.406,0.44,DAP-18-46,173.2
11.0,2.0,12.71,70.06,6.15,58.2,57.06,314.08,10.894,0.914,KCL-60,122.5
10.0,7.0,18.25,57.73,6.23,32.91,16.57,207.86,1.275,0.725,HUMUS-ORG,2804.7
10.0,8.0,14.3,95.0,6.8,49.71,41.2,196.0,10.211,0.303,DAP-18-46,236.7
7.0,4.0,12.19,28.28,5.81,15.85,38.03,139.14,4.46,0.869,UREA-46,212.2
4.0,1.0,18.84,78.05,6.17,19.35,8.86,169.17,0.526,2.935,DAP-18-46,184.0
10.0,7.0,12.22,22.34,6.04,84.63,36.55,397.59,1.249,0.956,HUMUS-ORG,3793.6
5.0,5.0,20.45,57.16,6.24,36.61,18.88,194.14,1.915,0.494,DAP-18-46,112.9
8.0,8.0,10.41,72.69,6.39,97.52,44.39,248.31,1.819,1.962,KNO3-13-46,76.1
9.0,2.0,30.36,68.38,7.04,41.12,59.32,91.24,1.965,0.515,NPK-12-24-12,183.7
12.0,5.0,24.66,52.98,5.33,65.18,6.67,235.94,0.631,0.187,HUMUS-ORG,4857.7
6.0,6.0,18.88,34.67,5.17,67.46,12.65,101.24,0.91,4.232,HUMUS-ORG,2001.3
9.0,3.0,22.5,56.4,6.34,38.09,21.37,140.47,1.057,1.916,DAP-18-46,166.9
5.0,8.0,12.89,69.31,5.57,22.81,16.14,197.36,0.529,1.14,DAP-18-46,133.5
7.0,7.0,25.75,39.87,7.11,47.24,40.11,271.62,2.918,1.156,DAP-18-46,184.4
8.0,7.0,10.96,54.54,4.91,36.52,66.52,207.01,0.954,3.467,HUMUS-ORG,3805.4
12.0,4.0,20.83,67.51,6.34,104.98,3.94,360.68,1.565,1.481,DAP-18-46,107.9
7.0,6.0,5.0,66.37,7.0,116.63,59.79,184.77,6.841,0.79,DAP-18-46,142.5
4.0,4.0,22.02,64.43,7.92,18.26,10.76,176.04,1.619,3.149,MAP-12-61,92.0
4.0,4.0,24.24,70.23,7.98,96.29,81.62,185.47,3.729,0.461,SA-21,335.7
8.0,7.0,28.38,50.16,5.37,59.59,45.76,240.52,8.345,0.1,DAP-18-46,149.9
12.0,3.0,17.31,55.04,7.0,194.42,51.56,160.23,5.139,0.939,KNO3-13-46,128.5
4.0,7.0,21.24,22.65,7.26,32.21,24.19,132.9,3.323,0.803,DAP-18-46,103.6
12.0,1.0,21.31,75.25,4.0,41.42,10.33,181.23,2.114,0.614,DAP-18-46,201.2
5.0,5.0,22.31,40.96,7.33,29.14,24.68,132.63,2.753,5.563,DAP-18-46,171.6
6.0,4.0,17.91,93.42,5.61,19.29,18.85,235.34,3.021,1.468,NPK-10-26-26,119.9
2.0,6.0,12.93,61.64,5.62,34.37,13.7,123.91,8.718,0.586,DAP-18-46,203.2
7.0,1.0,19.27,74.44,6.81,36.0,17.66,232.18,0.584,1.257,DAP-18-46,125.6
1.0,5.0,14.56,31.94,7.44,28.9,91.6,116.62,1.244,1.066,DAP-18-46,182.9
11.0,8.0,7.29,60.89,7.11,26.88,19.64,287.38,1.076,0.446,DAP-18-46,222.5
4.0,2.0,25.37,42.69,4.85,113.7,9.13,219.2,2.891,3.068,UREA-46,168.7
8.0,4.0,16.42,69.17,6.62,45.5,9.03,133.52,0.773,1.08,DAP-18-46,110.5
3.0,7.0,11.19,20.0,7.77,14.71,6.75,126.62,0.607,2.056,DAP-18-46,133.5
1.0,4.0,5.0,51.89,6.84,52.1,77.3,153.72,1.695,2.733,NPK-15-15-15,214.9
3.0,6.0,13.65,74.17,7.36,114.95,4.43,182.67,1.692,0.289,DAP-18-46,197.4
5.0,7.0,22.98,47.28,4.63,37.5,19.18,117.15,4.493,2.417,DAP-18-46,157.3
3.0,1.0,15.58,89.52,5.65,180.71,46.43,240.37,1.015,0.1,KNO3-13-46,136.5
11.0,6.0,20.57,35.5,7.85,31.66,33.84,211.94,1.499,0.861,UREA-46,244.3
5.0,5.0,27.23,43.56,6.72,99.43,21.47,193.4,3.475,1.842,DAP-18-46,153.9
9.0,7.0,17.14,79.65,5.97,31.8,51.91,51.57,1.089,0.808,KCL-60,285.5
8.0,5.0,10.67,82.39,7.23,53.48,37.37,229.57,0.567,1.339,DAP-18-46,206.0
6.0,5.0,23.28,61.25,6.09,29.37,107.81,407.35,2.235,1.787,UREA-46,243.2
11.0,3.0,15.42,56.97,6.24,114.01,26.67,30.0,2.975,0.176,KCL-60,221.5
3.0,1.0,22.46,77.25,6.28,82.07,18.57,153.88,0.734,2.944,NPK-15-15-15,227.8
8.0,6.0,29.3,53.39,5.55,46.51,14.05,218.58,0.829,0.863,DAP-18-46,166.7
5.0,4.0,12.71,32.75,4.92,17.99,12.41,138.9,4.516,0.1,DAP-18-46,212.1
11.0,4.0,15.77,67.62,6.25,16.51,13.1,197.57,1.976,0.997,DAP-18-46,135.7
6.0,4.0,12.46,41.2,7.24,31.8,57.17,60.44,3.786,2.041,KCL-60,272.2
4.0,4.0,20.96,45.05,5.9,44.72,13.43,117.63,0.515,0.302,SA-21,244.8
12.0,1.0,16.51,82.64,5.35,20.6,26.65,74.27,1.884,1.67,UREA-46,190.7
9.0,3.0,21.15,74.9,6.29,147.3,90.97,288.93,4.748,0.14,KNO3-13-46,79.1
4.0,2.0,18.93,53.21,6.12,54.69,28.97,158.4,1.808,3.639,UREA-46,217.2
3.0,8.0,24.12,66.58,5.15,81.86,17.78,304.29,1.253,1.948,HUMUS-ORG,4320.9
2.0,3.0,17.54,73.66,4.8,70.28,8.47,237.07,0.758,0.977,HUMUS-ORG,4439.7
4.0,8.0,16.96,91.05,6.81,23.41,16.61,57.65,2.455,6.033,DAP-18-46,221.9
4.0,1.0,6.34,67.31,6.07,28.56,15.16,30.0,1.538,2.078,UREA-46,201.3
7.0,3.0,36.69,78.0,5.63,4.12,35.45,30.0,1.236,1.455,UREA-46,167.1
8.0,2.0,18.78,70.03,6.23,26.53,43.06,244.26,4.803,0.297,NPK-15-15-15,340.7
4.0,4.0,22.74,56.84,6.34,16.47,17.42,149.18,0.737,1.139,SA-21,345.2
7.0,6.0,18.09,23.79,6.2,143.58,7.87,293.81,3.391,1.268,DAP-18-46,106.6
10.0,3.0,17.82,65.83,6.93,72.85,21.18,232.78,3.915,0.484,DAP-18-46,228.8
3.0,2.0,18.11,67.25,5.82,13.99,8.27,295.38,2.994,0.604,DAP-18-46,183.1
4.0,3.0,24.3,41.18,6.52,81.25,11.72,51.99,2.549,0.152,KCL-60,259.8
12.0,1.0,22.27,66.67,6.65,9.72,55.41,297.17,1.028,2.544,UREA-46,190.5
12.0,7.0,16.3,84.9,7.07,24.73,25.05,221.94,4.82,2.14,UREA-46,104.2
6.0,2.0,34.58,63.19,7.49,50.56,26.52,30.0,8.461,0.112,KCL-60,167.4
1.0,7.0,23.07,56.6,8.35,21.45,32.14,76.25,3.032,0.411,UREA-46,133.7
8.0,1.0,13.82,77.67,6.81,60.45,24.34,86.07,11.414,0.1,DAP-18-46,176.5
10.0,3.0,17.01,65.18,5.6,73.07,75.68,135.19,2.957,1.178,UREA-46,101.4
12.0,2.0,15.02,42.56,7.23,41.35,92.99,209.11,4.945,0.439,NPK-15-15-15,207.4
12.0,1.0,16.96,50.85,6.62,18.34,15.65,161.49,6.728,1.588,DAP-18-46,247.0
